Component 1,Component 2,Label,Species,Classification
-100.0432162,4013.392723,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-449.2870029,3536.985774,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-435.1993247,2616.666737,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
41.15828745,3237.788744,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
336.5422088,2691.42622,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-146.4815424,3356.85392,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-711.356357,2750.708854,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
547.6646787,3948.154379,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1070.734587,3620.255918,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-241.3901876,3402.706344,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-247.6900486,3750.396864,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-401.4207813,2380.606225,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-99.4357772,3003.269396,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-618.2181498,3268.994806,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1187.706735,3397.239242,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-81.17330498,3346.433388,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-890.7675876,3253.056671,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1668.275219,3371.488644,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
124.5670007,3495.680598,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1780.678509,1256.919337,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-838.3506181,3073.134293,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-418.6358367,3259.471125,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-244.4325612,3364.19861,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
696.6037417,3250.659567,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1250.769432,3033.861348,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
1002.163038,3960.709937,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
2617.780308,1063.128941,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2438.032218,2049.158868,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3032.212157,393.8126061,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2104.296684,-1037.265358,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2066.943401,1510.207058,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1624.2933,1111.137044,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2457.550879,436.0254375,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3156.7222,345.672676,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2433.006501,1914.79897,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1997.639192,1424.832572,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1951.833299,713.7479184,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2249.14986,1011.650749,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3175.263488,132.0962359,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
577.1870676,783.3670651,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2680.833078,-221.0862042,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2797.977548,1362.227917,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
615.8943771,677.9026019,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2292.602417,1512.001845,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
483.6003309,1913.740189,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2643.970921,-182.5250571,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3067.328602,31.15231756,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3059.188859,455.6246978,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2876.94471,408.3571885,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2654.008546,55.67852334,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1991.44509,-963.0654977,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2099.362306,-472.9163272,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2938.786018,-763.5329811,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3051.99702,967.6718088,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2389.70985,987.6797317,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1414.612324,573.6776205,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1608.093521,1256.297871,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2582.334286,878.8833663,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2677.381992,257.4078867,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2836.099437,689.4218819,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2306.842763,1119.208983,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2614.081009,-1257.552294,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2865.088614,-99.5773164,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
-477.6530681,515.5050698,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2510.386882,884.1009846,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2677.029979,557.293423,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
954.4878795,24.93242079,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2167.348719,-170.0958983,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2366.477702,865.1550095,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2107.351447,992.9353862,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2670.246278,872.660294,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2553.630611,0.885926874,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2034.504776,1294.124267,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
2595.21325,388.2570586,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
1883.098415,494.542422,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
728.7175632,626.5165962,1121088.10.sbml.csv,Bacillus coagulans,Bacillaceae
3863.220846,-1686.239164,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2903.191151,-365.2039302,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2708.598128,-625.408088,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2677.86414,-900.5847393,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2871.155369,-1426.234158,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1582.536242,-1961.130056,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2640.96956,822.5055425,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2074.903797,-758.4256977,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
258.1670652,-754.1460618,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3479.693786,-1110.884118,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
794.274557,-27.15112902,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1407.203331,-248.7176818,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3257.53137,-1848.421437,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3353.62659,-1843.325306,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1419.158132,-1303.508156,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3639.481966,-1831.251273,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2631.357082,-2062.453111,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
559.579926,-526.99287,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3212.721887,-1496.398583,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3410.260441,-1379.913262,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2089.782238,-1865.649866,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2678.716443,-1416.421661,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
886.8803569,-1111.877005,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2893.066188,-1008.817529,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3623.319655,391.0653259,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3028.789402,-1405.413808,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3465.485296,-2056.949234,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2153.120993,-1796.435559,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1830.908923,-1824.60948,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2849.06745,-1618.287789,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3354.249993,-1930.77663,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2061.450241,-1546.639085,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2620.767776,-856.8419613,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2983.330272,-931.1057068,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3254.617262,-1787.708914,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3433.694479,-1206.145331,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2776.047525,-1567.119032,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3581.066199,-1161.755324,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2379.090714,-1267.974068,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
4033.130319,-2126.261233,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3432.467362,-879.7639206,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2576.664221,-1642.921887,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2478.739138,-1243.609566,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1922.308564,661.7605307,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
987.9259421,-1397.288978,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2037.497752,-1156.143349,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
2380.078433,-595.8122564,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3363.559538,-626.8384164,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
3943.084252,-1825.698879,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
1895.17022,-503.1826401,47715.1833.sbml.csv,Lacticaseibacillus rhamnosus,Lactobacillaceae
644.8319883,-2321.113801,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-78.32816591,-1405.108539,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1755.399167,-1056.622435,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
1120.554532,-243.1935259,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1168.719106,-1018.517185,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
359.1649955,-2152.125055,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
3.281000053,-1680.370276,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1213.365064,-1140.465965,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
57.26954909,173.2552317,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-2668.586913,-1262.372082,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
591.4300385,-2021.322761,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-361.6438858,-246.6247591,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1511.370676,-942.4464022,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
174.8779687,-762.8554323,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-955.8522824,-3102.37223,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1318.844672,-46.96017668,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1126.390166,650.1892575,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1257.128062,-2459.571648,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1239.991045,832.0427528,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-885.6049278,-394.7678425,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
407.5554811,-291.9427566,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-541.9364257,-2026.86229,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1657.697822,-1327.625938,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-2112.547162,-1012.134141,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-62.15095088,-1846.480479,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
643.1403203,-241.5265388,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
238.0114288,-725.3050514,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
9.584112085,-1460.268089,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
362.0076435,-1030.454064,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1603.363084,-1873.601487,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
22.44723415,-690.1210288,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
651.4648285,-1327.652203,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-431.178641,-1079.115179,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-715.8798256,316.371564,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-435.7801692,-2934.484107,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-2085.966955,-2921.530381,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1813.471166,-871.8682796,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-831.9325134,-162.8604805,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-861.7888915,-2197.821623,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-602.7868059,-904.1685082,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1625.686701,-2803.211702,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-2194.938905,-1173.80177,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1248.141372,-506.9832051,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1281.157841,-1452.962473,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-621.6420574,-1577.376179,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1525.066107,-1287.711996,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1259.266967,-1595.520699,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-1584.34253,-576.9487401,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
-281.4916443,-251.0828254,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
554.5777349,-2552.948798,278197.12.sbml.csv,Pediococcus pentosaceus,Lactobacillaceae
4313.693737,-2191.728707,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3527.701589,-1440.244059,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
733.4546365,-938.4552986,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3375.736151,-586.7766964,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3266.784602,-496.3802459,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3776.767945,-2004.47285,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3267.029644,-1025.375799,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3354.774034,-2104.260536,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
4079.89116,-1033.656448,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3654.373934,-459.3448473,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
159.712205,-2091.461066,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1998.261204,-1344.409719,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
4039.657122,-921.6215272,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3154.431071,-1313.258169,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2824.729424,-2223.1653,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3739.97057,-1898.107835,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
4122.200935,-437.1149143,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2770.577424,-299.3821454,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3549.334518,-2434.552841,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2759.830911,-727.9134885,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3668.359799,-2303.927417,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1771.744637,71.26627677,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3821.504617,-1697.121629,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3587.827867,-1385.863684,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2396.480067,-967.4448311,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
556.9971995,-645.2086068,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1991.5926,-787.4220954,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3696.661828,-622.2725945,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2739.460461,-1343.947484,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3339.824341,-2828.852533,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
4164.357735,-2012.745071,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3803.164248,-1145.590149,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1987.638379,439.4444113,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3422.200906,-1111.260997,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3177.526346,-975.348668,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3394.979353,-1689.59957,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3147.080613,-2110.684626,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2284.650721,-709.4866795,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
4019.393564,-1457.871,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2879.97205,-1411.77163,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2991.614546,-809.4208003,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3313.384385,-1389.875987,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
2104.291705,457.1243721,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1954.87581,-1800.456436,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3934.215728,-1694.865488,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3251.14399,-954.1935373,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3981.919503,-1365.471785,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3947.259482,-1546.802224,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
3000.365153,-873.4443709,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
1780.1312,-1902.109119,47715.587.sbml.csv,Lactobacillus rhamnosus,Lactobacillaceae
-244.2388809,-1564.931969,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1731.805465,-1592.525448,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1190.916289,-2212.240226,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
5.769252379,-1416.250175,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-799.1683698,-1965.376378,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-915.1193719,-2170.274289,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1050.448241,-138.4969921,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1150.911824,-356.8242195,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-768.2655563,-3018.298818,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-860.9546257,-2421.534244,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1275.662226,-2327.812307,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-681.0892135,-2098.307453,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1152.087014,-1782.300687,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
29.26792028,-1411.968034,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-986.4922692,-1477.368601,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
317.3978636,-549.6956546,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
257.7055644,-1710.098579,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-466.6832616,-2539.062536,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-599.5431415,-1303.063395,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1900.332409,-1359.727383,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1054.471182,-2393.200918,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
276.7157789,-1063.645307,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-965.0260224,-1466.212929,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-901.9734246,-2162.242509,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1409.548402,-592.5623717,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-367.219833,-2325.688833,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1970.940828,-2313.735953,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-629.5131156,-1458.527799,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-699.4919383,-2878.186881,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1092.591765,-2864.043885,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-490.198799,-1753.586568,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1559.161686,-963.6072243,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1080.265783,-1470.350925,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-54.99204231,-1221.980732,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1740.013654,-2210.002262,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-2791.207797,-473.3877303,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1227.555653,-1750.569438,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-711.2171916,-1543.528285,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-2397.061336,-2133.820614,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1757.56009,-1033.418777,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1851.69441,-618.0535614,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
122.8032708,-2113.955064,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-940.0005713,-1093.147885,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-574.0880908,-2134.971437,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-934.5743656,-2133.891217,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
623.1297259,-365.9980595,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-962.0310624,-414.3585695,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1396.246572,-219.1414806,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-1789.195177,-1051.093381,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
-654.2951012,-1700.424718,1598.1606.sbml.csv,Limosilactobacillus reuteri,Lactobacillaceae
555.9483548,940.3675939,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1577.441254,-1025.594581,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1544.044418,-993.9397835,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1193.419417,89.20990647,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-281.0824684,-871.6615262,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1276.477331,-1523.556803,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
537.363303,-1063.227696,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
1397.295431,967.9090455,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
929.6300432,-931.9690153,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
-1970.522041,-238.524762,1613.993.sbml.csv,Limosilactobacillus fermentum II,Lactobacillaceae
